Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
1,Christy,12,218,0,2,5,0,0,1,3,1,1,1,1,1,300,41326,88a21c30883ab70a93e09035e0a9a754,0,"Christy was rescued from the street looking lost and stressed up. We have sent her for medical check, provided with the basic jab and spayed. She is active and playful. She love to be with human and we recommend her for family with kids/elderly parents. We are charging RM to cover the cost of her spaying and medical fee. Receipt and medical card will be provided. If you are interested, here is our requirement : 1) Adopter must be a Malaysian or a PR. If you are below 18 years old, we will require your parents to speak with us on the adoption procedure. 2) Adopter must be an animal lover and preferably have experience in handling dog. 3) No long hour of caging or tied on leash. 4) Provide necessary medical needs (vaccinations, deworming, flea/tick/heartworm prevention etc.) 5) Adopter must add us on Facebook so we can receive his progress update. 6) During the initial stage of adoption, allow visitation so we can ensure Christy is adjusting well to his new environment. For this reason, adopter residing in Klang Valley is highly preferred. 7) Approval for this adoption is only for the successful adopter. Christy cannot be transferred to third party without seeking our permission. If you're interested to adopt Christy, please sms or e-mail me. Provide us your details (particular, type of house and experience with dogs).",ef86c51b2,1,1
1,Coffeebear,72,179,0,2,5,0,0,1,1,2,2,2,1,1,200,41326,1ddcf67ac6e193d26647bed9accb49cd,0,"Hope to find a good owner to coffee.., she is playful and in healthy situation so the fee is actually for her neutered fee before to give someone who adopt. Interested pls call.",4a5a05ef7,1,1
1,DaisyDog,42,109,0,2,4,0,0,2,3,2,2,1,2,1,0,41326,fc5f73e3c5fc0336b1f68a1c2e3b5af2,0,"I have adopted this Dog as a puppy around 3 years ago from an irresponsible breeder because if I don't, It will most likely be put to sleep. She is most probably traumatized from her previous owner as a puppy which causes her to have a phobia of barking, but she can bark, although softly, and only when necessary. But still, The dog has shown loyalty and is very obedient towards the owner. However, due to certain reasons, I will be unable to take care of this dog any longer, I still love this dog but as I am going to part ways with the dog, I'd like to keep in touch with the dog as well. So I'd prefer to find a good owner for the dog, a new owner which we can be friends and keep in touch with each other. dont hesitate to give me a call!",0a0ec4977,0,1
1,Dexter,85,141,141,1,5,0,0,2,1,1,1,2,1,1,0,41326,82d4bfb3592d577ea84003d7c5b607ef,0,"I bought Dexter when it was 2 months old in . He is fit, smart, healthy and playful with a pair of gorgeous eyes. He feels a bit lonely after his elder sister, our Golden Retriever left us last August due to poisoning. I need to re-home him as I have to move to a serviced apartment soon. I hope to find him a loving new owner who will enjoy his company!!",b677eae2a,8,1
1,Dino,48,109,0,1,3,0,0,3,3,1,1,1,1,1,200,41326,f78841e216bf774071a96abc123572a3,0,"Dino is a very gentle, adorable and healthy dog. He loves children and suitable for family with children. Easy to manage but not a good watch dog and shed a lot of furs. He was given to us because the owner moved to an apartment but we are unable to keep him now due to my son allergic to his fur. The new owner must have a big compound for him to run around and with experience in handling golden retriever or Labrador. Needs to take it for walks. Must have grass in compound cos he poo & pee only on grass.",35b728d0d,0,1
1,Dobby,30,119,0,1,1,6,7,3,2,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"ONLY FOR KLANG VALLEY. Dobby needs to look for a new home as his elderly caretaker can't care of him anymore. DOB: 2 Oct About Dobby: He doesn't get along with big male dogs but ok with others. Good with people, knows how to sit and shake hands. Loves car rides, will jump in to the car and sit quietly to enjoy the scenery. Loves to play fetch in the garden and enjoys long walks. He sheds due to the heat and will need daily brushing. He is NOT a watchdog as he doesn't bark at strangers. No tying up or caging. Requirements: Preferably a family who can keep him indoors. Must take him for daily walks. Has a yard for him to exercise in. Keep him indoors on hot days and at night. It will be good if you have a dog as a companion for him, but he is also ok as a single dog. If interested, call or sms: introduce yourself, where you stay and if you have any dogs. FYI: adopter will have to pay his neutering and medical fee as well as food cost at foster home. Adopted Sept 1, by Toni and Mark.",1d5be4060,3,1
1,Donut,7,20,0,2,1,2,7,2,1,1,1,1,1,1,500,41326,d4a8b5e64cd89e2f055b505383a8ee7a,0,"For more pics go here: 9th April edit: I have revised the adoption fee to RM to include the fee I paid her breeder. The reason I am now making reimbursement of the breeder's fee compulsory is to help out Malaysian Dogs Deserve Better (MDDB) - they are currently in dire financial straits (read this for details and please help if you can: ). Previously if Donut's adopter voluntarily reimbursed the breeder's fee I had planned to donate the RM to MDDB anyway, since they really need funding I reckon a sincere adopter won't mind the expense as it's going to a good cause. 6th April edit: The family who intended to adopt Donut backed out due to personal reasons (hectic things going on in their lives, nothing to do with Donut herself). So this bundle of beagle-y joy is up for adoption again! :) 5th March edit: I have had people contact me asking if she's old enough to mate. Apparently some people can't read - DONUT HAS BEEN SPAYED. Meaning she can't get pregnant. If you want to adopt her with the intention of breeding her, don't bother contacting me. Donut is an affectionate beagle that loves human and canine company. Trained to do toileting on grass and knows a few tricks - sit, paw, high five, up, down, stand, responds to her name and stays on command in the presence of food. Well socialised and impervious even to thunderstorms (she will calmly snooze under whichever car's in the porch whereas my adult dog will be running around in a panic)! She has some good and bad traits typical of beagles. The good: She's a pack animal as beagles are bred to be and therefore gets along well with other dogs (plays happily with my lab pup and even my temperamental adult mutt). Very friendly even with new people - strangers are constantly delighted when they approach her. The bad: She loves digging holes in the garden (a common problem with beagles). So if you love gardening and your lawn must look immaculate she is not the dog for you. She will also chew stuff you leave lying around which is typical behaviour for all teething puppies. 9th April edit: This isn't necessarily a good/bad thing as it's a natural inclination due to her breed (beagles were originally bred to hunt), but forgot to mention, Donut has a high prey drive when it comes to small animals and cannot be trusted unsupervised with them. She has killed squirrels and birds that wandered into my garden so if you have small animals as pets in your home (rabbits/hamsters/sugar gliders etc.) she would not be a good fit. She's curious and friendly with adult cats when supervised but I would not advise keeping her if you have kittens as I'm not sure if she might mistake them for prey to hunt due to their small size. For those who might wonder why this lovely dog is up for adoption: She is the product of an irresponsible breeder - I'd rather not go into details because remembering how she came into being in my care makes me mad =/ Initially I was hoping to keep her but being a person who believes one should spend a lot of quality time with his/her dog, I've reluctantly come to the conclusion that with 2 dogs of my own I just cannot give Donut the attention she deserves. I spend at least 2 hours a day with my dogs - my opinion is that if you only have time to feed your dog and give it a quick pat as you leave for work/return, then you do not have enough time for a dog. I hope she will find a loving home where love can be lavished on her instead of her present situation where she is receiving limited attention. Adoption fee is for covering her vaccination (she has had the full set of shots) and spaying costs. On top of those expenses I had to pay off the breeder to have Donut released to me (otherwise the breeder would have dumped her at SPCA or pawned her off to the first willing buyer who may have turned out to be a backyard breeder). If you are a serious adopter and able to reimburse me for the breeder's fee (RM) this would be greatly appreciated - I will donate the reimbursed amount to a dog rescue organisation. [PLEASE NOTE the 9th April edit on top of this listing - the breeder's fee is now compulsory.) I am going to be blunt and state upfront that I can afford to be very selective about the home she goes to and will be. After all, pedigreed dogs are more popular (I wish more people would love mixed breeds just as much, but this is the unfortunate reality) and I am in no hurry rehome her. My priority is finding Donut a home where she will receive more love and attention than I can give her at the moment. Bearing the above in mind, these are my conditions for adoption: 1. You MUST have time for her. Donut thrives on attention - when I first fostered her she had separation anxiety and would whine and howl if there were no humans or dogs to keep her company (with training she is now a confident dog). As such I strongly prefer a home where there is a friendly dog for companionship. If Donut will be the only dog in the household, I would prefer if the household has someone able to give her constant attention (i.e. retiree/homemaker/work-at-home/kids). 2. No tying or caging up (unless you find a constantly howling beagle particularly enjoyable....). 3. Adoption fee of RM to cover medical costs and breeder's fee. 4. Patience with destructive behaviour that is inevitable with all puppies. 5. Maintain her on a premium kibble (she is currently on Orijen)/raw food diet. 6. Allow me to visit in the beginning to check on her wellbeing (as such I am looking for adopters in the KL/Selangor area so that this is possible). 7. Lavish her with love, love and more love! :) I would appreciate it if you could email a brief intro of yourself, your experience with dogs if any, which area you live in, your household situation (what type of home you live in, whether you have other family members/friends living with you etc.) and why you would like to adopt Donut. I will get back to you with my contact number for further discussion.",f663a91e8,10,1
1,Duchess,48,103,103,2,1,2,0,3,3,1,1,1,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,Dog 4 Adoption,12e747332,3,1
1,Dusky,18,173,0,1,6,0,0,2,1,1,1,2,1,1,10,41326,7f8c5a7dbb243a2c4f245cca33df66e5,0,"A homely Pitbull (they all are) needs a new home as i am relocating to Sabah. Family dog, eats sleeps with me, has no aggression issues with humans but will be suspicious at strangers who come at night, create noise or are sneaky in general. Dominant by nature towards other animals so a experience hand is required. Very loving, typical of such breads. Healthy , no dropping of fur . Eats Bill Jack doggie food , twice a day . Needs a family to take care off and vise versa Dusky is in Petaling Jaya section 6 , contact for meet up Only for true dog lovers , no wana be tough guy need tough dog kinda person , this is a good loving dog and aggression has never been tolerated",5b0355a1b,2,1
1,Einstein,72,20,0,1,2,7,0,2,1,1,1,1,1,1,0,41326,d4a8b5e64cd89e2f055b505383a8ee7a,0,"""My name is Einstein and as my name implies, I'm a genius in the fields of canine cutetology and the physics of tail wagging! I currently live with a female spitz friend and there are young kids in the household, so I'm good with other dogs and children. I love going on walks and would enjoy regular exercise and companionship. I'm not fussy about food. I do okay outdoors, but would be thrilled if you'll let me hang around indoors with you too! They also say I have a cheerful disposition guaranteed to brighten up anyone's day. Take me home so I can be your happy hound?"" ================================================== Conditions for adoption: 1. No unnecessary tying/caging up. 2. Maintain medical needs (vaccinations, deworming, heartworm prevention etc.) 3. Neuter dog or reimburse cost of neutering if dog has been neutered by the time of adoption. 4. Allow visits in the initial stages of adoption to ensure dog is adjusting well - for this reason adopters residing in Klang Valley are strongly preferred. 5. Unconditional love :) To help determine if you and the dog you're interested in are a good fit, would appreciate it if you could email/text a brief intro of yourself, your experience with dogs if any, your household situation (what type of home you live in i.e. landed or apartment, whether you have other family members/friends living with you etc.) and any other pertinent info.",69b2e9f3f,2,1
