Id,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,AdoptionSpeed
6995,1,2,307,0,2,1,2,0,2,1,2,2,2,1,1,0,1
6996,2,1,254,0,2,1,2,7,1,2,2,2,2,1,2,0,0
6997,1,2,307,0,3,1,2,3,1,2,2,2,2,1,12,0,1
6998,1,2,307,0,1,1,0,0,2,2,1,1,2,1,1,0,0
6999,2,4,265,0,2,1,5,6,2,2,2,1,1,1,1,0,0
7000,1,1,307,0,1,1,0,0,2,1,2,2,2,1,1,0,0
7001,2,8,292,0,2,2,6,7,2,2,3,1,2,1,1,0,1
7002,1,3,307,0,1,1,7,0,2,1,2,2,2,1,1,10,0
7003,2,17,265,0,2,7,0,0,2,2,1,1,2,1,2,0,1
7004,2,30,266,0,2,5,6,7,2,2,1,1,1,1,1,1,0
7005,2,1,266,266,2,1,4,7,2,1,2,2,2,1,2,0,1
7006,1,2,307,0,2,1,7,0,2,1,2,1,2,1,1,0,0
7007,2,3,277,0,3,1,2,7,2,1,2,2,2,1,4,0,0
7008,1,2,307,0,2,2,7,0,2,1,2,2,2,1,1,0,1
7009,2,1,266,0,3,1,4,7,1,1,2,2,2,1,3,0,1
7010,1,4,307,0,1,1,0,0,2,1,3,3,3,1,1,0,0
7011,2,1,285,292,1,7,0,0,1,2,2,2,2,1,1,108,0
7012,2,8,266,0,2,5,0,0,2,1,2,2,2,1,2,0,1
7013,2,2,266,0,3,2,3,4,1,2,2,2,2,1,3,0,0
7014,2,1,265,265,3,1,7,0,1,2,2,2,2,1,2,0,0
7015,1,2,307,307,1,2,5,7,2,2,3,3,2,1,1,0,0
7016,1,12,307,0,2,2,0,0,2,1,3,3,3,1,1,0,1
7017,2,2,292,265,1,1,7,0,1,2,2,2,2,1,1,0,1
7018,2,1,266,0,3,4,7,0,1,1,2,2,2,1,5,0,0
7019,1,1,307,0,2,1,2,7,2,1,2,2,2,1,6,0,1
7020,2,2,266,0,1,2,3,0,1,1,2,2,2,1,2,0,0
7021,2,2,306,266,2,1,7,0,1,1,2,1,2,1,1,0,0
7022,1,72,20,0,2,2,4,7,2,2,1,1,3,1,1,0,1
7023,2,3,265,299,1,4,5,7,1,2,2,2,1,1,1,0,1
7024,2,9,247,266,1,6,0,0,2,2,2,1,2,1,1,0,0
7025,1,6,179,0,1,2,0,0,2,2,1,1,2,2,1,0,0
7026,2,3,265,266,2,1,2,4,2,2,2,1,2,1,2,0,1
7027,2,2,266,0,2,3,6,7,1,1,3,3,3,1,1,0,1
7028,1,2,307,0,1,1,2,0,2,2,1,1,2,1,1,50,1
7029,1,2,307,307,3,1,2,5,2,1,1,1,3,1,4,0,1
7030,2,6,266,0,2,1,6,7,1,1,1,1,1,1,1,0,0
7031,1,3,307,213,2,1,3,0,2,2,1,1,2,1,1,0,1
7032,1,3,202,307,2,5,6,7,2,1,2,1,2,1,1,0,1
7033,1,3,78,307,2,1,2,0,2,1,1,1,1,1,1,0,1
7034,2,30,265,0,2,5,6,7,2,2,1,1,1,1,1,1,0
7035,1,2,218,307,2,1,7,0,2,2,2,1,2,1,1,0,1
7036,1,12,199,141,1,2,7,0,2,2,1,1,1,1,1,0,1
7037,1,24,109,0,2,3,0,0,2,1,1,1,1,1,1,0,0
7038,1,2,307,0,1,2,0,0,1,1,1,1,1,2,1,0,1
7039,2,2,266,0,3,4,6,7,1,1,2,2,2,1,2,0,1
7040,2,10,285,265,1,1,7,0,3,3,3,1,2,1,1,0,1
7041,1,2,307,0,1,1,2,7,2,2,2,2,2,1,1,0,0
7042,2,3,265,0,2,2,7,0,1,2,2,2,2,1,1,0,0
7043,2,7,249,257,3,1,2,7,2,1,2,2,2,1,5,0,1
7044,1,3,307,0,1,2,0,0,2,1,3,3,2,1,2,0,0
7045,1,2,307,0,2,2,0,0,2,1,2,2,2,1,1,20,1
7046,2,1,266,0,2,3,4,5,2,1,2,2,2,1,1,0,1
7047,2,4,265,0,2,1,0,0,1,2,1,1,2,1,1,0,1
7048,2,12,266,0,2,1,7,0,2,1,2,2,2,1,1,0,1
7049,2,6,266,0,1,3,7,0,2,1,2,1,2,1,1,30,1
7050,2,1,285,263,2,1,2,3,3,3,2,1,2,1,1,100,0
7051,1,3,307,0,2,7,0,0,3,1,2,2,2,1,1,0,1
7052,2,2,266,0,2,7,0,0,2,1,1,1,2,1,1,30,1
7053,1,4,307,0,2,2,7,0,2,1,1,1,2,1,1,0,0
7054,1,9,307,307,1,2,5,0,2,1,2,1,2,1,1,0,0
7055,2,11,266,0,2,4,5,7,2,1,1,1,1,1,1,0,1
7056,1,2,218,307,2,1,2,0,2,1,1,1,2,1,1,0,1
7057,2,4,265,0,2,1,3,4,2,2,2,2,2,1,1,0,0
7058,2,4,266,0,1,2,7,0,1,1,2,2,2,1,1,30,1
7059,2,2,266,0,1,1,7,0,1,1,2,1,2,1,1,0,1
7060,2,4,266,0,2,5,7,0,2,1,1,1,1,1,1,0,0
7061,1,1,307,0,2,1,2,0,2,2,1,1,2,1,1,0,0
7062,1,2,307,0,1,7,0,0,2,1,2,2,2,1,1,20,1
7063,1,48,307,0,2,2,7,0,2,1,1,1,1,1,1,0,1
7064,1,2,307,307,1,1,2,0,2,2,1,1,2,1,1,0,0
7065,1,8,307,20,2,1,2,0,2,1,1,1,1,1,1,0,0
7066,1,1,307,0,1,2,0,0,2,2,1,1,2,1,1,0,0
7067,1,3,103,213,2,1,0,0,2,2,1,1,2,1,1,0,0
7068,1,10,65,65,2,5,0,0,3,2,1,1,1,1,1,5,0
7069,2,3,265,0,1,3,0,0,2,2,1,1,3,1,1,0,1
7070,2,24,266,0,2,7,0,0,2,2,1,1,1,1,1,0,1
7071,1,64,205,0,2,2,0,0,2,2,3,3,3,1,1,250,0
7072,2,7,266,266,2,6,7,0,2,1,1,1,1,1,1,0,1
7073,1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,1
7074,2,2,266,299,3,1,0,0,2,1,2,2,2,1,2,0,0
7075,2,3,266,0,2,6,7,0,2,1,2,2,2,1,1,0,0
7076,1,2,307,0,2,1,2,0,2,2,1,1,2,1,1,0,0
7077,1,3,307,0,1,2,7,0,2,1,2,2,2,1,1,0,0
7078,1,2,307,0,2,2,0,0,2,1,2,2,3,1,5,0,1
7079,1,2,307,0,2,6,7,0,2,1,2,2,2,1,1,0,0
7080,1,36,307,0,2,1,0,0,2,1,1,1,1,1,1,0,1
7081,2,11,260,0,1,1,6,7,3,2,3,1,2,1,1,0,1
7082,2,1,265,0,2,5,7,0,1,2,2,2,2,1,1,0,0
7083,1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,1
7084,1,36,307,0,2,3,0,0,2,1,1,1,2,1,1,50,1
7085,2,8,266,0,2,6,7,0,2,1,1,1,1,1,1,50,0
7086,1,36,307,0,2,2,0,0,3,2,1,1,1,1,1,0,1
7087,1,3,173,307,1,2,0,0,2,1,1,1,2,1,1,0,0
7088,1,84,128,0,2,2,7,0,1,1,1,1,1,1,1,0,1
7089,2,3,299,266,2,1,0,0,1,1,2,1,2,1,1,0,1
7090,2,16,289,0,1,6,0,0,2,1,2,1,2,1,1,200,0
7091,2,5,266,265,3,2,6,7,1,2,1,1,2,1,3,120,1
7092,1,1,307,0,2,1,7,0,2,1,2,2,2,1,1,20,0
7093,1,1,307,307,2,2,7,0,2,2,1,1,2,1,1,0,0
7094,2,24,282,283,3,1,5,7,2,2,2,2,3,1,20,100,1
7095,2,4,265,0,1,1,0,0,2,2,1,1,2,1,1,0,0
7096,2,72,266,0,2,4,0,0,2,1,1,1,1,1,1,0,0
7097,2,2,266,0,1,2,0,0,2,2,1,1,2,1,1,0,1
7098,1,53,147,0,1,7,0,0,1,3,1,1,1,1,1,100,0
7099,1,5,109,237,1,3,7,0,1,3,1,1,1,1,1,0,0
7100,2,3,254,265,2,1,4,7,2,2,1,1,2,1,1,0,0
7101,1,15,205,0,1,1,0,0,1,1,1,1,2,1,1,0,1
7102,1,1,307,0,2,5,0,0,2,1,1,1,2,1,1,0,0
7103,1,2,307,0,1,1,2,3,2,2,1,1,2,1,1,0,0
7104,2,4,266,0,1,2,7,0,2,1,2,1,2,1,1,150,0
7105,2,3,299,0,2,1,2,0,1,1,2,1,2,1,1,0,0
7106,2,3,265,0,2,1,4,7,2,2,2,1,3,1,1,0,0
7107,2,3,266,0,1,1,7,0,2,1,2,1,2,1,1,50,0
7108,1,4,141,0,2,5,0,0,3,2,1,1,2,1,1,0,0
7109,1,13,307,0,2,2,0,0,2,1,1,1,1,1,1,0,0
7110,1,3,307,0,3,1,2,0,2,1,2,2,2,1,5,0,1
7111,1,18,307,72,1,5,0,0,2,1,1,1,2,1,1,0,1
7112,1,2,78,307,2,1,2,0,2,1,1,1,2,1,1,0,1
7113,2,3,266,0,2,4,7,0,2,1,1,1,2,1,1,0,1
7114,1,2,307,0,3,1,2,7,2,1,1,1,2,1,4,0,0
7115,1,2,307,0,2,2,7,0,2,1,2,2,2,1,1,0,1
7116,1,6,307,0,2,1,2,3,1,2,3,3,3,1,1,0,0
7117,2,3,265,0,1,2,7,0,1,2,1,1,3,1,1,0,0
7118,2,8,266,0,1,2,0,0,2,1,3,3,3,1,2,0,0
7119,2,2,292,252,1,2,5,7,1,1,2,2,2,1,1,0,0
7120,2,3,299,266,2,1,7,0,2,1,2,2,2,1,2,0,0
7121,2,18,285,0,1,7,0,0,3,3,1,1,1,1,1,400,1
7122,1,4,307,0,2,7,0,0,2,1,1,1,2,1,1,0,1
7123,2,0,266,0,3,1,6,7,2,1,2,2,2,1,2,0,1
7124,2,36,285,0,1,3,4,6,2,2,3,3,3,1,1,0,0
7125,1,1,307,307,2,3,5,0,2,2,2,2,2,1,1,0,0
7126,2,10,266,0,2,1,7,0,2,2,2,2,3,1,2,0,1
7127,2,3,276,303,2,1,2,4,2,3,2,2,2,1,1,100,0
7128,2,4,266,0,1,3,7,0,2,1,2,2,2,1,1,0,1
7129,1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,0
7130,2,12,266,0,2,1,2,7,2,1,1,1,1,1,1,0,1
7131,1,2,307,307,2,1,0,0,2,2,2,2,2,1,1,0,0
7132,1,12,307,0,1,5,7,0,2,2,1,1,3,1,1,0,1
7133,1,1,213,307,1,1,2,0,2,2,2,2,2,1,1,0,0
7134,1,49,205,0,2,6,7,0,1,2,1,1,1,1,1,0,1
7135,1,36,128,0,1,2,7,0,1,1,1,1,1,1,1,350,1
7136,2,2,266,0,3,2,7,0,2,1,2,2,2,1,3,0,1
7137,1,1,307,0,2,1,7,0,2,1,3,1,2,1,1,0,1
7138,1,12,109,0,1,3,0,0,3,3,1,1,3,1,1,0,0
7139,1,3,307,0,2,1,7,0,2,1,2,2,2,1,1,0,1
7140,1,18,307,0,2,5,0,0,2,2,1,1,1,1,1,0,0
7141,2,5,299,0,2,1,6,7,2,1,2,1,2,2,3,0,1
7142,1,24,307,0,2,2,3,0,2,1,1,1,1,1,1,0,1
7143,1,2,307,0,3,2,0,0,2,1,2,2,2,1,4,0,1
7144,1,2,239,307,2,1,2,0,2,1,3,3,2,1,1,0,0
7145,2,0,266,0,2,1,2,3,1,1,2,2,2,1,1,0,1
7146,2,3,266,0,1,1,6,7,2,1,2,1,2,1,1,0,0
7147,2,2,266,0,2,3,5,7,2,2,1,1,2,1,1,0,0
7148,2,2,266,0,3,1,2,7,2,1,2,2,2,1,2,0,1
7149,1,12,307,0,2,5,7,0,2,2,2,2,2,1,1,0,1
7150,2,18,306,266,1,1,7,0,2,1,2,1,1,1,1,0,1
7151,2,4,266,0,1,4,7,0,2,1,2,1,2,1,1,0,0
7152,2,0,243,266,3,3,6,7,2,1,2,2,2,1,4,10,1
7153,1,3,307,0,1,7,0,0,2,2,2,2,2,1,1,0,0
7154,1,12,307,119,2,1,7,0,2,1,1,1,1,1,1,0,1
7155,1,1,307,0,3,1,2,7,2,1,2,2,2,1,9,0,1
7156,2,2,265,0,2,4,7,0,2,2,2,2,2,1,1,0,0
7157,2,1,268,0,3,1,6,7,2,1,2,2,2,1,3,0,0
7158,2,2,265,285,1,1,0,0,1,2,2,2,3,1,1,0,0
7159,1,4,307,307,3,2,0,0,2,1,1,1,2,1,2,50,1
7160,1,36,307,0,2,2,0,0,2,1,3,2,2,1,2,50,1
7161,2,3,273,0,1,1,6,7,1,2,2,2,2,1,1,0,0
7162,1,2,307,0,3,2,6,7,2,2,2,2,2,1,3,0,1
7163,1,1,307,0,1,3,0,0,2,1,2,2,2,1,1,0,0
7164,2,6,243,0,1,2,7,0,1,2,2,2,1,1,1,0,0
7165,1,8,307,0,2,5,0,0,2,1,2,2,2,1,1,20,1
7166,1,120,307,0,1,1,2,7,3,3,3,3,3,2,1,0,1
7167,1,1,307,0,3,1,2,0,3,1,2,2,2,1,5,50,0
7168,1,9,307,0,2,3,4,5,1,2,1,1,1,1,1,0,0
7169,1,2,307,0,1,2,0,0,2,2,2,1,2,1,1,0,0
7170,2,5,266,266,1,1,0,0,2,1,1,1,1,1,1,0,0
7171,1,3,103,307,2,1,2,0,2,2,2,1,2,1,1,200,0
7172,1,2,307,0,2,1,2,5,2,2,1,1,2,1,2,0,1
7173,2,2,265,266,2,1,2,7,1,2,2,1,2,1,2,0,0
7174,2,7,299,299,3,1,4,7,2,2,1,1,1,1,2,0,1
7175,2,1,266,0,1,1,7,0,1,2,2,2,2,1,1,0,0
7176,2,4,292,283,1,5,7,0,2,2,2,1,2,1,1,50,0
7177,2,1,265,285,3,1,2,7,1,3,2,2,2,1,2,0,0
7178,1,3,141,213,1,2,0,0,2,1,3,3,3,1,1,0,1
7179,1,3,307,141,1,1,2,3,3,1,2,1,2,1,1,0,0
7180,1,1,307,0,2,1,2,7,1,2,1,1,2,1,1,0,1
7181,1,3,307,0,2,2,7,0,2,1,2,2,2,1,1,0,1
7182,1,5,307,0,2,4,0,0,2,1,1,1,3,1,1,0,0
7183,1,1,307,0,3,1,2,7,2,1,2,2,2,1,7,0,0
7184,1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,0
7185,2,2,266,266,2,6,7,0,2,1,1,1,1,1,1,0,0
7186,1,2,307,0,2,1,0,0,2,1,2,2,2,1,1,0,1
7187,1,2,307,0,3,1,2,0,2,2,3,3,2,1,3,0,0
7188,1,3,307,0,2,5,0,0,2,3,2,1,2,1,1,200,0
7189,2,12,266,0,2,4,6,0,2,1,1,1,1,1,1,0,0
7190,2,2,266,0,3,4,5,7,1,1,1,1,2,1,4,0,1
7191,2,3,266,0,3,1,2,7,1,1,1,1,3,1,3,0,1
7192,2,1,266,0,1,6,0,0,2,1,1,1,2,1,2,0,0
7193,1,16,307,0,3,2,4,7,2,1,3,3,3,1,5,0,1
7194,1,24,307,0,1,2,5,7,2,2,3,3,3,1,1,0,1
7195,2,1,266,0,1,1,7,0,1,2,2,2,2,1,1,0,0
7196,2,1,266,254,2,1,2,7,2,1,2,1,2,1,1,0,1
7197,2,18,265,0,1,7,0,0,2,2,2,2,2,1,1,100,1
7198,2,4,266,0,2,1,7,0,1,1,1,1,1,1,1,0,0
7199,1,2,307,307,2,2,7,0,2,2,2,1,2,1,1,0,1
7200,1,2,218,307,2,1,2,7,2,1,2,1,2,1,1,0,1
7201,1,18,173,307,2,1,7,0,2,1,3,1,1,1,1,200,1
7202,2,4,306,266,1,1,7,0,1,1,3,1,2,1,1,0,0
7203,2,2,266,0,1,1,2,0,1,1,2,2,2,1,1,0,0
7204,2,3,266,0,1,3,0,0,2,1,2,1,2,1,1,0,0
7205,2,2,265,0,2,1,7,0,2,2,2,2,2,1,1,60,1
7206,1,16,307,0,3,2,4,7,2,1,3,3,3,1,5,0,1
7207,1,1,307,0,2,1,0,0,1,1,2,2,2,1,1,0,0
7208,1,1,307,0,2,1,5,0,2,2,2,1,2,1,1,0,0
7209,2,3,266,0,3,2,4,6,2,1,1,1,3,1,5,1,1
7210,1,7,307,0,2,1,0,0,1,1,1,1,1,1,1,0,1
7211,1,2,307,307,1,1,0,0,2,1,2,2,2,1,1,80,1
7212,2,17,265,0,1,1,2,0,3,2,1,1,1,1,1,200,0
7213,1,3,307,0,2,1,0,0,2,1,2,2,2,1,1,0,1
7214,2,4,266,0,2,5,6,0,2,1,3,3,2,1,1,50,1
7215,2,3,266,0,1,2,3,7,1,1,2,1,2,1,1,0,0
7216,2,0,265,0,3,1,0,0,1,2,2,2,2,1,3,0,0
7217,1,1,307,307,1,2,0,0,2,1,2,2,2,1,1,20,0
7218,2,24,265,0,2,6,0,0,2,2,2,1,2,1,1,0,1
7219,2,18,266,0,2,1,0,0,2,2,1,1,1,1,1,0,0
7220,1,28,307,0,1,1,2,7,3,2,3,3,3,1,1,0,1
7221,1,2,307,218,1,1,7,0,2,1,2,2,2,1,1,0,1
7222,1,1,307,0,2,5,0,0,2,1,2,2,2,1,1,0,0
7223,1,24,207,0,2,1,2,6,1,2,1,1,1,1,1,0,1
7224,2,12,265,0,2,1,2,6,2,2,1,1,1,1,2,0,1
7225,1,1,307,26,1,1,2,0,3,2,1,1,2,1,1,0,0
7226,2,15,266,254,2,1,2,7,1,1,1,1,1,1,1,0,1
7227,2,24,296,0,1,2,0,0,2,2,3,1,2,1,1,0,1
7228,2,2,266,0,2,1,6,7,1,1,1,1,2,1,2,0,1
7229,1,2,307,0,2,1,7,0,2,2,2,2,2,1,1,0,0
7230,1,0,218,307,2,1,7,0,2,2,1,1,2,1,1,0,1
7231,1,3,307,0,1,2,7,0,2,2,1,1,2,1,1,200,0
7232,1,72,20,0,1,2,7,0,2,1,1,1,1,1,1,0,1
7233,1,32,179,0,1,5,0,0,1,2,1,1,2,1,1,200,0
7234,1,5,307,0,2,2,0,0,2,1,1,1,1,1,1,0,1
7235,1,10,307,0,2,2,0,0,2,1,1,1,1,1,1,0,1
7236,2,1,265,0,2,1,2,6,2,2,2,2,2,1,1,0,0
7237,1,3,307,0,3,2,5,7,2,1,1,1,2,1,6,0,0
7238,1,7,307,0,2,2,6,7,1,1,1,1,1,1,3,100,1
7239,2,8,266,0,1,5,7,0,2,1,1,3,1,1,1,200,1
7240,2,1,265,0,2,1,2,3,3,2,2,1,2,1,1,0,1
7241,2,5,294,0,2,1,6,7,1,1,1,1,1,1,1,0,1
7242,2,12,283,0,3,1,5,7,2,1,3,3,3,1,4,0,0
7243,1,4,307,0,1,2,0,0,2,1,1,1,1,1,1,0,1
7244,2,1,266,266,2,1,0,0,2,2,2,2,2,1,1,0,1
7245,2,2,266,0,1,1,4,7,1,1,2,2,2,1,1,0,0
7246,2,5,266,0,1,1,7,0,2,1,2,1,2,1,1,0,0
7247,1,6,307,0,1,2,0,0,1,1,1,1,2,1,1,0,1
7248,1,12,307,0,2,1,0,0,2,2,2,1,1,1,1,0,0
7249,2,1,266,0,3,1,4,7,2,1,2,2,2,1,2,0,0
7250,1,108,307,0,1,4,7,0,2,1,1,1,1,1,1,0,0
7251,2,2,266,0,2,2,4,5,1,1,2,2,2,1,1,0,0
7252,2,2,243,0,3,2,6,0,2,2,2,2,2,1,2,40,1
7253,2,4,292,0,1,5,0,0,2,1,1,2,2,1,1,0,0
7254,2,4,266,0,2,7,0,0,1,1,2,1,2,1,2,0,1
7255,2,7,266,0,2,2,4,6,2,1,2,1,1,1,1,0,1
7256,2,1,299,0,2,1,4,7,2,2,2,2,2,1,1,0,0
7257,1,12,203,0,1,1,2,7,2,3,1,1,2,1,1,500,0
7258,2,3,265,0,3,1,7,0,2,2,2,2,2,1,3,50,0
7259,2,1,265,0,1,7,0,0,1,2,2,2,2,1,1,0,0
7260,2,2,266,266,3,1,2,3,2,1,2,2,2,1,4,0,0
7261,2,12,266,0,2,7,0,0,2,1,2,2,2,1,1,0,1
7262,1,36,307,0,2,1,2,0,3,1,2,2,2,1,1,0,1
7263,2,1,265,0,1,1,0,0,2,2,2,2,2,1,1,0,0
7264,1,2,128,19,3,2,5,7,2,1,1,1,1,1,4,0,0
7265,2,2,247,266,2,2,7,0,1,1,2,1,3,1,1,0,0
7266,1,6,307,0,1,7,0,0,2,2,1,1,1,1,1,0,1
7267,2,2,283,0,2,2,3,6,2,1,2,2,2,1,1,0,0
7268,2,4,266,0,1,3,7,0,2,1,2,1,2,1,1,0,1
7269,1,12,307,307,2,5,7,0,2,1,3,3,3,1,1,0,1
7270,2,16,266,0,2,1,7,0,3,1,2,2,2,1,1,0,1
7271,2,1,266,0,2,1,2,7,2,1,2,2,2,1,1,0,0
7272,1,3,307,0,1,1,4,0,1,1,3,3,1,1,1,1,0
7273,2,24,266,0,1,5,7,0,2,1,1,1,1,1,1,0,1
7274,2,4,266,0,2,1,6,0,2,1,2,2,2,1,2,0,0
7275,1,4,307,141,2,2,3,7,3,1,2,2,2,1,2,0,0
7276,2,36,266,0,1,1,2,6,2,1,1,1,1,1,1,0,1
7277,1,2,307,0,1,1,0,0,2,1,1,1,2,1,1,0,1
7278,2,12,266,0,1,1,3,6,3,1,1,3,1,1,1,30,0
7279,2,12,266,0,1,6,7,0,2,1,1,1,1,1,1,0,1
7280,1,72,307,0,2,1,2,0,2,1,1,1,2,1,2,0,1
7281,2,6,265,0,2,1,2,7,2,2,1,1,2,1,1,0,1
7282,1,0,307,0,2,2,7,0,2,2,2,2,2,1,1,0,0
7283,1,2,307,0,3,1,5,0,2,1,2,2,2,1,4,0,1
7284,2,5,299,0,1,1,2,3,2,1,1,1,2,1,1,50,1
7285,1,72,0,307,1,1,2,0,2,2,2,2,2,1,1,0,1
7286,1,1,307,0,1,1,2,0,2,1,1,1,2,1,1,0,0
7287,1,48,152,0,2,1,2,0,1,1,1,1,1,2,1,180,1
7288,1,3,307,0,3,1,2,7,1,1,2,2,2,1,3,0,0
7289,1,112,307,0,1,2,7,0,2,1,2,2,2,1,1,0,0
7290,1,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,0
7291,1,1,103,307,1,1,2,0,2,2,3,3,2,1,1,0,1
7292,2,3,266,0,2,1,2,7,2,1,1,1,2,1,1,0,0
7293,2,8,266,0,1,3,4,0,2,1,1,1,1,1,1,0,1
7294,1,5,78,307,1,1,2,0,2,1,1,1,1,1,1,0,1
7295,1,3,307,0,2,2,3,0,2,2,1,1,2,1,1,50,0
7296,1,36,307,213,1,3,0,0,1,2,1,1,1,1,1,0,1
7297,1,3,307,103,2,1,2,0,2,2,1,1,2,1,1,0,0
7298,1,23,307,307,2,2,0,0,3,2,1,1,1,1,1,0,1
7299,1,24,190,0,2,1,4,7,3,3,3,3,2,1,1,0,0
7300,2,1,70,5,2,2,0,0,1,1,2,1,2,1,1,0,0
7301,2,2,266,0,2,6,0,0,1,2,2,2,2,1,1,0,0
7302,1,51,205,0,2,2,7,0,2,1,1,1,1,1,1,188,1
7303,2,2,266,0,3,1,2,7,2,1,2,2,2,1,2,0,0
7304,1,36,20,0,1,1,2,7,2,2,3,3,2,1,1,0,0
7305,2,14,299,0,3,1,2,0,2,1,2,2,2,1,5,0,0
7306,2,17,283,0,2,2,3,4,2,1,1,1,2,1,1,0,1
7307,2,12,265,0,2,4,5,7,2,2,2,2,2,1,1,0,0
7308,1,24,69,0,2,2,5,0,1,2,1,1,1,1,1,0,0
7309,2,3,249,0,1,6,7,0,3,2,2,1,2,1,1,0,1
7310,1,5,307,0,1,1,2,0,2,1,1,1,2,1,1,0,1
7311,2,4,266,0,2,4,7,0,2,1,2,2,2,1,1,0,0
7312,1,60,179,0,1,2,0,0,1,3,3,3,2,1,1,0,0
7313,1,4,307,0,2,2,0,0,2,1,1,1,1,1,1,0,1
7314,1,1,307,0,2,2,7,0,2,1,3,3,2,1,1,0,1
7315,2,4,285,299,2,4,7,0,2,3,2,1,2,1,1,550,0
7316,1,63,189,307,2,1,2,0,3,1,3,1,1,1,1,0,1
7317,2,11,266,296,2,2,7,0,2,1,1,1,2,1,1,0,0
7318,2,4,266,0,2,1,7,0,1,2,1,1,2,1,1,0,0
7319,2,2,266,292,2,5,7,0,2,1,2,1,2,1,1,100,0
7320,2,1,265,0,2,5,6,7,2,3,2,2,2,1,2,0,0
7321,2,3,266,0,1,1,7,0,2,2,1,1,3,1,1,0,0
7322,1,12,307,0,1,1,2,7,2,2,3,3,3,1,1,0,1
7323,1,5,307,0,1,2,4,5,2,2,1,1,2,1,1,0,1
7324,2,15,266,0,1,3,7,0,3,1,1,1,1,1,1,0,1
7325,1,3,307,0,2,2,7,0,2,1,1,1,2,1,1,0,1
7326,1,36,307,0,2,2,3,4,2,1,3,3,3,1,1,0,1
7327,1,24,307,0,1,1,2,0,2,2,3,3,3,1,3,0,1
7328,2,84,266,0,1,2,7,0,2,1,1,1,1,1,1,0,0
7329,1,1,307,0,2,1,2,7,2,1,2,2,2,1,5,10,1
7330,2,2,266,266,3,1,5,6,1,1,2,2,2,1,3,0,1
7331,2,3,265,292,1,5,7,0,1,2,2,2,1,1,1,0,1
7332,1,1,307,307,3,2,5,0,2,1,2,2,2,1,4,0,1
7333,1,1,307,0,1,2,0,0,2,1,2,2,2,1,1,0,0
7334,1,4,307,0,1,1,0,0,1,1,1,2,2,1,1,0,0
7335,1,3,78,307,2,1,2,5,2,1,1,1,1,1,1,8,0
7336,2,7,266,0,1,4,7,0,2,2,2,2,2,1,1,0,1
7337,2,3,266,266,2,1,6,0,1,1,2,2,2,1,1,0,0
7338,1,2,307,0,2,1,7,0,2,2,2,2,2,1,1,0,1
7339,1,24,179,169,3,2,0,0,1,3,2,1,2,1,2,0,0
7340,2,1,265,0,2,1,7,0,2,2,2,2,2,1,1,0,1
7341,2,36,285,0,2,1,2,3,2,2,1,1,1,1,1,0,0
7342,2,2,266,0,2,1,7,0,1,1,2,2,2,1,1,0,1
7343,2,1,266,0,2,1,2,3,2,1,2,2,2,1,1,0,1
7344,2,3,266,0,3,4,7,0,1,1,1,1,2,1,2,100,0
7345,1,3,307,0,1,1,7,0,2,1,1,1,2,1,1,0,0
7346,2,3,266,0,2,6,0,0,2,1,2,2,2,1,1,0,0
7347,1,2,307,0,2,2,7,0,2,1,1,1,2,1,1,0,1
7348,2,1,292,0,1,5,0,0,2,1,2,2,2,1,2,0,0
7349,2,5,266,0,2,1,2,4,2,1,2,2,2,1,1,0,0
7350,1,36,205,0,2,2,7,0,2,3,1,1,2,1,1,200,1
7351,2,3,266,0,1,1,7,0,2,2,2,1,2,1,2,0,1
7352,2,1,283,0,2,1,0,0,1,2,2,1,2,2,1,0,0
7353,1,2,307,0,1,1,2,0,2,1,3,3,2,1,1,0,0
7354,1,1,307,0,2,1,2,0,2,2,2,2,2,1,1,0,1
7355,1,1,213,307,3,2,5,7,2,2,2,2,2,1,7,0,0
7356,2,2,247,0,3,1,2,6,2,2,3,1,3,1,3,0,1
7357,1,2,307,0,2,5,7,0,2,2,2,1,2,1,1,0,0
7358,1,24,307,307,2,2,7,0,2,1,2,2,2,1,2,0,1
7359,1,24,119,0,1,6,7,0,3,2,1,1,1,1,1,500,0
7360,2,2,266,0,1,3,4,7,2,1,1,1,2,1,1,0,0
7361,2,4,266,0,1,6,7,0,2,1,2,2,2,1,1,0,0
7362,1,4,307,0,1,2,0,0,2,1,1,1,2,2,1,0,1
7363,2,1,265,0,3,1,5,0,1,2,2,2,2,2,2,0,1
7364,2,48,299,0,1,1,2,3,2,2,1,1,1,1,1,0,1
7365,2,96,285,292,2,6,7,0,2,2,1,1,1,1,2,0,0
7366,1,1,307,307,1,3,0,0,1,1,2,2,2,1,1,0,1
7367,1,1,307,0,1,1,7,0,2,1,2,2,2,1,1,0,0
7368,1,2,307,307,2,1,2,7,2,2,2,1,2,1,1,0,0
7369,2,60,253,0,2,2,3,6,2,3,1,1,2,1,1,0,1
7370,2,12,303,0,2,1,4,7,1,2,1,1,1,1,1,0,0
